customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age
ID5513,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),59.58,162.86,No,19.0
ID5514,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,23.62,1193.41,Yes,22.0
ID5515,Female,0,Yes,Yes,45,Yes,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,37.27,5843.76,No,81.0
ID5516,Female,1,No,No,52,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Mailed check,107.87,4653.81,No,34.0
ID5517,Female,1,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,96.16,8350.25,No,78.0
ID5518,Male,1,No,Yes,58,No,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,One year,No,Mailed check,119.57,548.56,No,71.0
ID5519,Female,1,No,Yes,20,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),109.44,1311.3,No,60.0
ID5520,Female,1,No,No,50,No,Yes,DSL,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,105.57,3773.48,Yes,54.0
ID5521,Female,0,Yes,No,24,No,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,37.47,1936.69,No,84.0
ID5522,Female,1,No,No,67,No,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,84.83,6688.82,No,51.0
ID5523,Male,0,Yes,No,9,No,No,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,80.05,4370.73,Yes,83.0
ID5524,Female,1,Yes,No,66,No,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),111.79,5252.21,No,89.0
ID5525,Male,0,Yes,Yes,8,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),98.1,7743.95,Yes,45.0
ID5526,Female,0,Yes,No,28,Yes,No phone service,No,No,Yes,No internet service,No,No,Yes,Two year,No,Credit card (automatic),97.47,6555.91,Yes,75.0
ID5527,Male,0,No,Yes,36,No,Yes,No,No internet service,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),52.47,6194.11,No,47.0
ID5528,Male,1,No,Yes,70,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),32.44,6123.32,Yes,77.0
ID5529,Male,0,No,Yes,37,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,56.91,1908.58,No,71.0
ID5530,Female,1,No,Yes,71,No,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,40.84,3408.34,Yes,69.0
ID5531,Male,1,Yes,No,58,No,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.77,5276.44,No,77.0
ID5532,Female,0,Yes,No,56,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),65.93,7484.17,Yes,66.0
ID5533,Female,0,Yes,No,59,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,43.23,917.72,Yes,62.0
ID5534,Male,1,Yes,Yes,27,No,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),85.8,2061.89,No,70.0
ID5535,Male,1,No,Yes,27,No,No,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),26.91,4616.63,Yes,69.0
ID5536,Male,1,No,No,45,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),111.78,4285.56,Yes,81.0
ID5537,Female,1,Yes,Yes,70,No,Yes,No,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,77.83,4238.35,No,55.0
ID5538,Female,1,Yes,No,66,Yes,No,No,Yes,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,66.1,5460.13,Yes,88.0
ID5539,Male,1,Yes,Yes,54,No,No,No,No,No internet service,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),44.91,6154.08,No,21.0
ID5540,Male,0,Yes,Yes,37,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,74.79,3234.08,No,66.0
ID5541,Female,1,No,Yes,17,No,Yes,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Two year,No,Mailed check,48.72,3104.01,No,84.0
ID5542,Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),59.45,2797.16,Yes,42.0
ID5543,Female,0,No,Yes,4,No,No phone service,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.85,2124.38,No,81.0
ID5544,Female,0,No,Yes,43,No,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,39.41,969.77,Yes,
ID5545,Male,0,Yes,Yes,28,No,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,54.8,3370.56,Yes,82.0
ID5546,Male,1,Yes,No,13,No,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,85.58,4186.93,Yes,69.0
ID5547,Male,0,No,No,57,No,No,No,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,92.48,309.29,No,68.0
ID5548,Male,0,No,Yes,43,No,No phone service,No,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),31.49,7819.38,No,88.0
ID5549,Male,1,Yes,Yes,17,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,Yes,One year,No,Mailed check,113.62,8942.35,No,42.0
ID5550,Male,1,No,No,6,No,Yes,No,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,22.71,3979.81,Yes,86.0
ID5551,Male,1,Yes,Yes,61,Yes,Yes,No,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,26.69,1259.11,No,67.0
ID5552,Female,1,Yes,No,44,No,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,96.21,7571.71,No,29.0
ID5553,Female,0,No,No,15,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.15,5866.65,Yes,37.0
ID5554,Female,1,No,No,63,No,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,No,Mailed check,86.61,8309.63,Yes,71.0
ID5555,Female,0,Yes,No,36,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),72.17,191.35,Yes,29.0
ID5556,Male,1,Yes,No,24,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,One year,No,Mailed check,48.86,8910.28,Yes,45.0
ID5557,Female,0,No,Yes,8,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,104.0,4530.86,No,67.0
ID5558,Male,1,No,Yes,54,No,No phone service,No,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,89.88,7690.36,Yes,36.0
ID5559,Female,1,No,No,27,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,116.81,313.79,No,71.0
ID5560,Male,1,No,Yes,8,No,No,DSL,No,Yes,No,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),65.43,1701.75,No,79.0
ID5561,,0,Yes,No,11,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Two year,No,Electronic check,67.05,4253.04,No,24.0
ID5562,Male,0,Yes,Yes,17,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Credit card (automatic),99.14,3984.55,Yes,85.0
ID5563,Male,0,Yes,Yes,55,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,One year,No,Mailed check,119.3,1898.18,Yes,58.0
ID5564,Female,1,No,Yes,57,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),109.64,8156.22,No,58.0
ID5565,Male,0,No,Yes,50,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),49.75,7221.34,No,61.0
ID5566,Female,1,Yes,Yes,31,No,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,115.36,4510.32,Yes,53.0
ID5567,Female,1,No,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,One year,No,Electronic check,39.8,5907.83,No,75.0
ID5568,Female,1,No,Yes,7,No,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),62.14,7985.91,Yes,28.0
ID5569,Female,0,No,Yes,29,No,No,DSL,No,Yes,No internet service,No internet service,Yes,No,One year,No,Bank transfer (automatic),108.69,611.23,No,40.0
ID5570,Female,1,No,No,25,No,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,One year,No,Electronic check,51.34,1627.75,Yes,29.0
ID5571,Male,0,No,No,23,No,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),55.22,7242.79,No,84.0
ID5572,Female,1,No,Yes,26,No,No,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),119.48,8169.45,Yes,52.0
ID5573,Female,1,Yes,Yes,38,No,No,No,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,65.1,7769.85,No,83.0
ID5574,Female,1,Yes,Yes,65,No,No phone service,No,No,Yes,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),114.75,5029.82,No,61.0
ID5575,Male,0,Yes,No,50,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,47.4,6906.41,No,70.0
ID5576,Female,0,Yes,Yes,72,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),70.08,919.51,Yes,54.0
ID5577,,1,No,Yes,49,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),58.27,5852.07,Yes,41.0
ID5578,Female,0,Yes,No,44,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Credit card (automatic),76.42,2256.19,Yes,22.0
ID5579,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),109.84,5778.21,Yes,46.0
ID5580,Male,1,Yes,No,18,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,119.09,2007.55,No,68.0
ID5581,Male,1,Yes,Yes,12,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Two year,No,Electronic check,70.11,3307.88,Yes,89.0
ID5582,Female,0,No,No,21,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),37.5,6133.14,Yes,35.0
ID5583,Female,1,No,Yes,19,No,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,One year,No,Credit card (automatic),25.05,6017.99,No,46.0
ID5584,Male,1,Yes,No,4,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,35.95,3784.45,No,50.0
ID5585,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),94.65,7679.05,Yes,58.0
ID5586,Male,0,No,Yes,29,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.43,6337.74,No,18.0
ID5587,Male,1,No,Yes,25,No,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,94.88,782.88,No,80.0
ID5588,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),115.4,6741.36,No,41.0
ID5589,Female,0,No,Yes,66,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No,One year,No,Credit card (automatic),90.68,787.37,Yes,58.0
ID5590,Male,1,No,Yes,42,Yes,Yes,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),97.75,4125.39,No,71.0
ID5591,Female,1,Yes,Yes,29,No,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,62.71,716.94,Yes,23.0
ID5592,Male,1,No,No,15,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),71.13,2405.84,Yes,75.0
ID5593,Female,1,Yes,Yes,70,No,No,No,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),102.33,8277.6,Yes,35.0
ID5594,Male,0,Yes,Yes,38,Yes,No,No,No,Yes,No internet service,No,No internet service,No,Two year,No,Mailed check,83.91,5088.96,No,
ID5595,Male,0,No,Yes,40,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),73.55,59.89,Yes,63.0
ID5596,Male,1,No,Yes,30,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.12,1052.05,No,63.0
ID5597,Female,1,No,No,48,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.28,2339.48,No,27.0
ID5598,Female,1,No,Yes,12,No,Yes,No,No internet service,No,No,No,No internet service,No,Month-to-month,No,Mailed check,49.11,6297.43,Yes,40.0
ID5599,Female,1,No,No,40,No,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),79.02,4188.39,Yes,54.0
ID5600,Male,0,No,No,27,Yes,Yes,No,No internet service,Yes,No,No,Yes,No internet service,One year,No,Electronic check,66.39,2285.14,No,49.0
ID5601,Male,0,Yes,Yes,63,No,No,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.17,6406.01,Yes,50.0
ID5602,Male,1,No,No,18,No,Yes,No,No internet service,No,No,Yes,No,No internet service,One year,No,Mailed check,105.71,7709.63,Yes,61.0
ID5603,Female,1,Yes,No,71,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),78.13,3128.67,Yes,89.0
ID5604,Male,0,No,No,24,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),110.29,6002.27,No,
ID5605,Female,0,No,Yes,37,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,112.7,3225.37,Yes,32.0
ID5606,Female,0,No,No,2,No,No,No,No internet service,Yes,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),71.76,130.39,No,56.0
ID5607,Female,0,No,No,1,Yes,No,No,Yes,No internet service,No,No,No internet service,Yes,One year,No,Credit card (automatic),87.81,4645.96,No,49.0
ID5608,Male,1,No,Yes,4,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,One year,No,Credit card (automatic),109.54,36.79,No,48.0
ID5609,Male,0,Yes,Yes,60,Yes,No,No,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,88.02,3556.71,Yes,85.0
ID5610,Male,0,Yes,No,19,Yes,No phone service,No,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,44.39,7263.4,Yes,31.0
ID5611,Female,0,Yes,No,37,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),45.85,2600.3,No,31.0
ID5612,Female,1,No,No,35,No,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),61.89,2118.01,Yes,68.0
ID5613,Male,1,No,Yes,45,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.77,2910.72,No,59.0
ID5614,Male,0,No,No,36,No,No,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),57.1,3259.7,Yes,67.0
ID5615,Female,0,Yes,Yes,53,No,No,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,34.36,6381.56,No,
ID5616,Female,1,Yes,No,20,No,No,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.71,8183.37,Yes,35.0
ID5617,Male,1,No,No,20,No,No,No,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,98.22,3493.73,No,41.0
ID5618,Female,0,Yes,Yes,69,No,No,No,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,37.51,7315.78,No,33.0
ID5619,Male,1,No,No,59,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),48.47,7312.39,No,28.0
ID5620,Male,0,No,Yes,35,No,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,76.99,778.27,Yes,39.0
ID5621,Female,1,Yes,No,10,No,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,One year,Yes,Electronic check,44.94,7265.42,Yes,68.0
ID5622,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,25.55,8419.38,No,53.0
ID5623,Female,0,Yes,Yes,36,Yes,No phone service,No,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),96.53,417.61,No,84.0
ID5624,Male,1,Yes,No,59,Yes,Yes,No,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,29.11,7432.72,Yes,31.0
ID5625,Female,0,No,Yes,60,No,Yes,DSL,No internet service,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,87.78,6809.65,Yes,28.0
ID5626,Male,1,No,No,66,No,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.99,1983.48,Yes,31.0
ID5627,Male,1,Yes,Yes,28,Yes,No,DSL,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),20.77,214.64,Yes,83.0
ID5628,Female,1,Yes,Yes,66,No,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,No,Electronic check,76.25,4235.28,No,43.0
ID5629,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,No,Electronic check,48.47,4617.55,No,36.0
ID5630,Female,0,Yes,No,66,Yes,No,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,33.01,1059.7,No,59.0
ID5631,Female,0,No,Yes,15,No,Yes,DSL,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),88.5,3503.42,No,28.0
ID5632,Male,1,No,Yes,44,Yes,No phone service,No,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,84.41,8277.86,No,52.0
ID5633,Male,0,No,Yes,33,No,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),61.14,826.82,Yes,59.0
ID5634,Male,0,No,No,43,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),28.86,6216.38,No,57.0
ID5635,Male,0,No,No,41,Yes,No,No,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.58,6790.97,No,21.0
ID5636,Female,0,No,Yes,34,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,30.42,5758.79,Yes,65.0
ID5637,Female,1,No,Yes,29,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,No,Bank transfer (automatic),119.43,744.67,No,27.0
ID5638,Male,0,Yes,No,52,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No,Two year,No,Electronic check,43.47,1340.41,Yes,62.0
ID5639,Male,1,No,Yes,57,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Electronic check,20.31,6729.96,Yes,25.0
ID5640,Female,1,Yes,Yes,27,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),42.0,3577.51,Yes,35.0
ID5641,Female,1,Yes,Yes,14,No,No phone service,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,81.96,3008.83,No,
